power,current,time
1.60000,313.69998,11507
1.60000,313.69998,11512
1.60000,313.69998,11518
1.60000,313.69998,11524
1.60000,313.69998,11529
1.60000,313.69998,11534
1.60000,313.69998,11539
1.60000,313.69998,11544
1.60000,313.69998,11549
1.60000,313.69998,11554
1.51800,298.19998,11560
1.51800,298.19998,11565
1.51800,298.19998,11570
1.51800,298.19998,11575
1.51800,298.19998,11580
1.51800,298.19998,11585
1.51800,298.19998,11590
1.51800,298.19998,11595
1.51800,298.19998,11601
1.51800,298.19998,11607
1.51800,298.19998,11612
1.51800,298.19998,11617
1.51800,298.19998,11622
1.35000,262.99996,11627
1.35000,262.99996,11632
1.35000,262.99996,11637
1.35000,262.99996,11643
1.35000,262.99996,11648
1.35000,262.99996,11653
1.35000,262.99996,11658
1.35000,262.99996,11663
1.35000,262.99996,11668
1.35000,262.99996,11673
1.35000,262.99996,11678
1.35000,262.99996,11683
1.35000,257.79998,11689
1.31000,257.79998,11695
1.31000,257.79998,11700
1.31000,257.79998,11705
1.31000,257.79998,11710
1.31000,257.79998,11715
1.31000,257.79998,11720
1.31000,257.79998,11725
1.31000,257.79998,11731
1.31000,257.79998,11736
1.31000,257.79998,11741
1.31000,257.79998,11746
1.31000,257.79998,11751
1.31000,346.79998,11756
1.76200,346.79998,11761
1.76200,346.79998,11766
1.76200,346.79998,11772
1.76200,346.79998,11778
1.76200,346.79998,11783
1.76200,346.79998,11788
1.76200,346.79998,11793
1.76200,346.79998,11798
1.76200,346.79998,11803
1.76200,346.79998,11808
1.76200,346.79998,11814
1.76200,346.79998,11819
1.76600,346.79998,11824
1.76600,346.79998,11829
1.76600,346.79998,11834
1.76600,346.79998,11839
1.76600,346.79998,11844
1.76600,346.79998,11849
1.76600,346.79998,11854
1.76600,346.79998,11861
1.76600,346.79998,11866
1.76600,346.79998,11871
1.76600,346.79998,11876
1.76600,346.79998,11881
1.76600,336.60000,11886
1.71400,336.60000,11891
1.71400,336.60000,11896
1.71400,336.60000,11902
1.71400,336.60000,11907
1.71400,336.60000,11912
1.71400,336.60000,11917
1.71400,336.60000,11922
1.71400,336.60000,11927
1.71400,336.60000,11932
1.71400,336.60000,11937
1.71400,336.60000,11943
1.71400,336.60000,11948
1.71400,320.80001,11953
1.63800,320.80001,11958
1.63800,320.80001,11964
1.63800,320.80001,11969
1.63800,320.80001,11974
1.63800,320.80001,11979
1.63800,320.80001,11985
1.63800,320.80001,11990
1.63800,320.80001,11995
1.63800,320.80001,12000
1.63800,320.80001,12005
1.63800,320.80001,12010
1.63800,320.80001,12015
1.63800,322.79998,12020
1.64200,322.79998,12025
1.64200,322.79998,12031
1.64200,322.79998,12036
1.64200,322.79998,12041
1.64200,322.79998,12046
1.64200,322.79998,12052
1.64200,322.79998,12057
1.64200,322.79998,12062
1.64200,322.79998,12067
1.64200,322.79998,12073
1.64200,322.79998,12078
1.64200,322.79998,12083
1.60800,315.89999,12088
1.60800,315.89999,12093
1.60800,315.89999,12098
1.60800,315.89999,12103
1.60800,315.89999,12108
1.60800,315.89999,12114
1.60800,315.89999,12119
1.60800,315.89999,12124
1.60800,315.89999,12129
1.60800,315.89999,12135
1.60800,315.89999,12140
1.60800,315.89999,12145
1.60800,315.89999,12150
1.65200,322.99996,12156
1.65200,322.99996,12161
1.65200,322.99996,12166
1.65200,322.99996,12171
1.65200,322.99996,12176
1.65200,322.99996,12181
1.65200,322.99996,12186
1.65200,322.99996,12191
1.65200,322.99996,12196
1.65200,322.99996,12202
1.65200,322.99996,12207
1.65200,322.99996,12212
1.65200,296.39999,12218
1.50800,296.39999,12223
1.50800,296.39999,12228
1.50800,296.39999,12233
1.50800,296.39999,12238
1.50800,296.39999,12244
1.50800,296.39999,12249
1.50800,296.39999,12254
1.50800,296.39999,12259
1.50800,296.39999,12264
1.50800,296.39999,12269
1.50800,296.39999,12274
1.50800,296.39999,12279
1.50800,332.29998,12285
1.68800,332.29998,12290
1.68800,332.29998,12295
1.68800,332.29998,12300
1.68800,332.29998,12306
1.68800,332.29998,12311
1.68800,332.29998,12316
1.68800,332.29998,12321
1.68800,332.29998,12327
1.68800,332.29998,12332
1.68800,332.29998,12337
1.68800,332.29998,12342
1.68800,332.29998,12347
1.74400,342.59997,12352
1.74400,342.59997,12357
1.74400,342.59997,12362
1.74400,342.59997,12367
1.74400,342.59997,12373
1.74400,342.59997,12378
1.74400,342.59997,12383
1.74400,342.59997,12388
1.74400,342.59997,12394
1.74400,342.59997,12399
1.74400,342.59997,12404
1.74400,342.59997,12409
1.74400,342.70001,12415
1.74400,342.70001,12420
1.74400,342.70001,12425
1.74400,342.70001,12430
1.74400,342.70001,12435
1.74400,342.70001,12440
1.74400,342.70001,12445
1.74400,342.70001,12450
1.74400,342.70001,12456
1.74400,342.70001,12461
1.74400,342.70001,12466
1.74400,342.70001,12471
1.74400,342.70001,12476
1.74400,351.79998,12481
1.79200,351.79998,12486
1.79200,351.79998,12492
1.79200,351.79998,12498
1.79200,351.79998,12503
1.79200,351.79998,12508
1.79200,351.79998,12513
1.79200,351.79998,12518
1.79200,351.79998,12523
1.79200,351.79998,12528
1.79200,351.79998,12533
1.79200,351.79998,12539
1.79200,351.79998,12544
1.79200,348.00000,12549
1.77000,348.00000,12554
1.77000,348.00000,12559
1.77000,348.00000,12564
1.77000,348.00000,12569
1.77000,348.00000,12574
1.77000,348.00000,12579
1.77000,348.00000,12585
1.77000,348.00000,12590
1.77000,348.00000,12595
1.77000,348.00000,12600
1.77000,348.00000,12605
1.77000,348.00000,12610
1.76600,347.79998,12615
1.76600,347.79998,12620
1.76600,347.79998,12626
1.76600,347.79998,12631
1.76600,347.79998,12636
1.76600,347.79998,12642
1.76600,347.79998,12647
1.76600,347.79998,12652
1.76600,347.79998,12657
1.76600,347.79998,12662
1.76600,347.79998,12668
1.76600,347.79998,12673
1.76600,347.79998,12678
1.81600,357.99996,12683
1.81600,357.99996,12688
1.81600,357.99996,12693
1.81600,357.99996,12698
1.81600,357.99996,12703
1.81600,357.99996,12708
1.81600,357.99996,12714
1.81600,357.99996,12720
1.81600,357.99996,12725
1.81600,357.99996,12730
1.81600,357.99996,12735
1.81600,357.99996,12740
1.81600,361.00000,12745
1.83600,361.00000,12750
1.83600,361.00000,12756
1.83600,361.00000,12761
1.83600,361.00000,12766
1.83600,361.00000,12771
1.83600,361.00000,12776
1.83600,361.00000,12781
1.83600,361.00000,12786
1.83600,361.00000,12791
1.83600,361.00000,12797
1.83600,361.00000,12802
1.83600,361.00000,12807
1.83600,341.60000,12812
1.74600,341.60000,12817
1.74600,341.60000,12822
1.74600,341.60000,12827
1.74600,341.60000,12832
1.74600,341.60000,12838
1.74600,341.60000,12843
1.74600,341.60000,12848
1.74600,341.60000,12853
1.74600,341.60000,12858
1.74600,341.60000,12863
1.74600,341.60000,12868
1.74600,341.60000,12873
1.74600,297.69998,12878
1.52800,297.69998,12885
1.52800,297.69998,12890
1.52800,297.69998,12895
1.52800,297.69998,12900
1.52800,297.69998,12905
1.52800,297.69998,12910
1.52800,297.69998,12915
1.52800,297.69998,12920
1.52800,297.69998,12926
1.52800,297.69998,12931
1.52800,297.69998,12936
1.52800,297.69998,12941
1.51000,295.89999,12946
1.51000,295.89999,12951
1.51000,295.89999,12956
1.51000,295.89999,12961
1.51000,295.89999,12967
1.51000,295.89999,12973
1.51000,295.89999,12978
1.51000,295.89999,12983
1.51000,295.89999,12988
1.51000,295.89999,12993
1.51000,295.89999,12998
1.51000,295.89999,13003
1.51000,295.89999,13009
1.61200,315.09997,13014
1.61200,315.09997,13019
1.61200,315.09997,13024
1.61200,315.09997,13029
1.61200,315.09997,13034
1.61200,315.09997,13039
1.61200,315.09997,13044
1.61200,315.09997,13049
1.61200,315.09997,13055
1.61200,315.09997,13061
1.61200,315.09997,13066
1.61200,315.09997,13071
1.61200,294.59997,13076
1.50800,294.59997,13081
1.50800,294.59997,13086
1.50800,294.59997,13091
1.50800,294.59997,13097
1.50800,294.59997,13102
1.50800,294.59997,13107
1.50800,294.59997,13112
1.50800,294.59997,13117
1.50800,294.59997,13122
1.50800,294.59997,13127
1.50800,294.59997,13132
1.50800,294.59997,13138
1.50800,291.79998,13144
1.49000,291.79998,13149
1.49000,291.79998,13154
1.49000,291.79998,13159
1.49000,291.79998,13164
1.49000,291.79998,13169
1.49000,291.79998,13174
1.49000,291.79998,13180
1.49000,291.79998,13185
1.49000,291.79998,13190
1.49000,291.79998,13195
1.49000,291.79998,13200
1.49000,291.79998,13205
1.48200,289.70001,13210
1.48200,289.70001,13215
1.48200,289.70001,13220
1.48200,289.70001,13226
1.48200,289.70001,13231
1.48200,289.70001,13237
1.48200,289.70001,13242
1.48200,289.70001,13247
1.48200,289.70001,13252
1.48200,289.70001,13257
1.48200,289.70001,13262
1.48200,289.70001,13268
1.48200,289.70001,13273
1.47800,289.39999,13278
1.47800,289.39999,13283
1.47800,289.39999,13288
1.47800,289.39999,13293
1.47800,289.39999,13298
